track_id,track_name,track_popularity,track_duration_ms,explicit_lyrics,release_date,danceability,energy,musical_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,release_year
0azGOlsiNLHROvq5i49m76,Pour moi toute seule,0,200876,0,2015-11-06,0.354,0.134,5,-15.215,1,0.0425,0.986,6.87e-05,0.2,0.28,141.697,3,2015.0
1F9ArOBSLkw1wIiN8Dto70,Il à chante,4,271942,0,2015-11-06,0.312,0.444,0,-7.488,1,0.0343,0.863,0.0,0.208,0.238,107.044,4,2015.0
0Al2FI4aio4R83auyZ5p0C,Les amants de Paris,5,189587,0,2015-11-06,0.411,0.275,2,-11.072,1,0.0487,0.985,0.082,0.236,0.68,79.846,4,2015.0
6UM2m9mYMEuQK2Bb1AuCR8,Milord,3,269079,0,2015-11-06,0.521,0.258,7,-10.774,1,0.0514,0.951,0.0,0.722,0.541,111.007,4,2015.0
4EA3yPYmhVDcEjzaGfxuU9,C'est lui que mon coeur à choisi,1,200070,0,2015-11-06,0.508,0.11,8,-14.065,1,0.0465,0.984,0.0,0.12,0.418,98.094,4,2015.0
37zAnK0qRgJok56gGRiMxU,Rien de rien,2,135850,0,2015-11-06,0.697,0.318,7,-8.952,1,0.114,0.944,0.0,0.233,0.66,97.867,4,2015.0
54iBYzyczrF0ROg5aClu8T,L'homme à la moto,1,123502,0,2015-11-06,0.568,0.629,9,-9.816,1,0.235,0.722,0.0,0.121,0.687,147.149,4,2015.0
5NafuiwSmemscx4urv5bRF,Je m'imagine,3,163438,0,2015-11-06,0.413,0.261,8,-12.06,0,0.0394,0.971,0.000111,0.318,0.457,105.385,4,2015.0
4aTTWJwsiOm4vfjILHYSaY,C'est l'amour,3,177851,0,2015-11-06,0.312,0.155,10,-13.431,1,0.0329,0.958,9.65e-05,0.0985,0.231,99.795,3,2015.0
1Qv94ms6Xw0kk1H1VV62Qi,Les mots d'amour,3,206595,0,2015-11-06,0.454,0.244,0,-10.347,1,0.0431,0.96,0.0,0.16,0.455,128.001,4,2015.0
3lfErcTmiB1spKGonGKZFd,Du matin jusqu'au soir,1,191595,0,2015-11-06,0.393,0.268,4,-8.438,1,0.0343,0.938,0.0,0.4,0.382,106.733,5,2015.0
2PeOKLXgeQ6vzK2tjBfuLK,Le Noël de la rue,4,194904,0,2015-11-06,0.419,0.0948,0,-15.282,0,0.0486,0.981,2.8e-06,0.134,0.238,108.089,3,2015.0
3HBYK96DfwLfLrGIw5DQdc,Je hais les dimanches,1,197591,0,2015-11-06,0.436,0.118,7,-14.346,1,0.0647,0.949,0.0,0.186,0.396,80.607,5,2015.0
0EkUYmhBACVDshEibN9nAR,Escales,0,177777,0,2015-11-06,0.523,0.144,9,-13.55,1,0.0457,0.994,0.00442,0.112,0.341,111.604,4,2015.0
2IjP4SncnRFehfklUhJLOZ,Le billard électrique (Live),0,198670,0,2015-11-06,0.534,0.41,10,-12.218,0,0.434,0.884,0.0,0.846,0.624,106.16,4,2015.0
6LnuEk8nsLscXr4WbTywZe,Si tu partais,1,211596,0,2015-11-06,0.312,0.227,8,-10.439,1,0.0529,0.982,0.000165,0.627,0.214,78.09,3,2015.0
14nZUVpyHZiLHJDuOhe6za,Y'a pas de printemps,1,158456,0,2015-11-06,0.391,0.117,0,-12.959,1,0.0475,0.987,0.0,0.133,0.582,180.461,4,2015.0
46MgtBt6paRWfWdn9D1jsh,Exodus,1,207377,0,2015-11-06,0.277,0.33,8,-9.356,0,0.0306,0.85,0.0,0.1,0.272,94.565,4,2015.0
5lwV1wtJFJI6B2pYxIG4AS,Les mômes de la cloche,1,232937,0,2015-11-06,0.541,0.117,0,-12.321,1,0.0956,0.994,2.7e-06,0.222,0.474,87.832,3,2015.0
6NWv3UmtxvkgGdsRvstTr2,Le vieux piano,2,191247,0,2015-11-06,0.629,0.162,8,-13.297,1,0.156,0.934,0.0,0.145,0.276,54.936,4,2015.0
7t4VkOResKykwX8E0biDud,C'est un gars,1,195680,0,2015-11-06,0.29,0.184,7,-13.03,1,0.0435,0.968,2.69e-05,0.211,0.156,72.308,4,2015.0
26OxlT91lRWGpAyVKc10OE,"Non, je ne regrette rien (Live)",1,150920,0,2015-11-06,0.379,0.291,6,-13.224,1,0.0503,0.938,1.08e-06,0.717,0.462,129.507,5,2015.0
3WK6zfpNoaiVTzPYG03bBb,Mon Dieu (Live),1,199012,0,2015-11-06,0.313,0.276,1,-12.508,1,0.0389,0.959,2.48e-05,0.708,0.15,124.54,4,2015.0
4aSXBpLShNVLXgFg71WOH1,Musique à tout va (Live),1,217312,0,2015-11-06,0.437,0.425,4,-8.775,1,0.0483,0.939,6e-05,0.723,0.619,114.384,4,2015.0
4CZlEBJGCjCNzjqIXFq3mc,Un refrain courait dans la rue,1,187786,0,2015-11-06,0.401,0.202,7,-11.857,1,0.037,0.888,0.0,0.0947,0.419,100.321,1,2015.0
1ibn8ybDAt3fnrChOYDYS8,Le cri du coeur,3,157080,0,2015-11-06,0.656,0.319,5,-12.913,1,0.119,0.934,0.0,0.107,0.545,111.59,4,2015.0
1QX6K0IXLcDpNPlNN2IYMo,Elle fréquentait la rue Pigalle,1,213093,0,2015-11-06,0.484,0.159,7,-10.228,1,0.0517,0.993,0.0176,0.119,0.399,71.211,3,2015.0
4irJF3K9Ub9aw5ZFJqrCbP,Un salle petit brouillard (Live),1,186650,0,2015-11-06,0.412,0.326,5,-10.609,0,0.125,0.809,0.0,0.765,0.519,184.433,4,2015.0
4WfgLcNtF9BUo6m7C21jkd,Le vagabond,1,203174,0,2015-11-06,0.356,0.188,0,-11.739,1,0.0429,0.993,0.000477,0.143,0.39,86.315,3,2015.0
2hXJIujv64BbdeugYUB9vX,Il pleut,1,198578,0,2015-11-06,0.422,0.0767,10,-18.166,1,0.0455,0.992,7.57e-06,0.135,0.177,83.925,4,2015.0
2Tmnve4ah3QlWEIF1OUINb,Je suis à toi,3,203933,0,2015-11-06,0.4,0.0974,7,-13.742,0,0.0524,0.976,0.0,0.184,0.373,91.633,4,2015.0
6oehDLO7OHBvb7KmMEC5QG,Eden blues,1,195553,0,2015-11-06,0.427,0.278,2,-9.31,1,0.0333,0.759,0.0,0.113,0.374,133.941,4,2015.0
1x4hCWik1LIhwX4z0gEnaO,Mon ami m'a donne,1,156069,0,2015-11-06,0.358,0.139,9,-12.477,0,0.0511,0.987,1.66e-06,0.378,0.518,172.045,1,2015.0
2O0IvUdr1tcFqCvc0GPO15,J'ai danse avec l'amour,1,197596,0,2015-11-06,0.532,0.0346,3,-17.572,1,0.035,0.993,1.84e-05,0.4,0.376,94.493,4,2015.0
6MqxXla8FnO99tgQ9vUHGd,"Non, je ne regrette rien - 2012 Remastered",47,143653,0,2013-08-05,0.371,0.4,7,-5.198,1,0.0295,0.848,0.0,0.186,0.355,86.989,4,2013.0
6yaKWvRjxBYsFWRNrqzi7A,L'accordeoniste,2,193206,0,2015-11-06,0.613,0.191,2,-13.118,1,0.202,0.987,0.0,0.292,0.579,113.955,4,2015.0
1T8sNalc4zIHquC5hTrzRF,"T'es beau, tu sais",1,244151,0,2015-11-06,0.418,0.0602,5,-16.079,1,0.0411,0.986,0.0,0.0996,0.246,116.556,4,2015.0
0Ihje4TLkAF9dPoLRQBpHB,Toujours aimer,1,193294,0,2015-11-06,0.393,0.224,5,-10.254,1,0.0348,0.929,0.0,0.239,0.329,121.142,4,2015.0
2yHcB2AWBoR5p0jfC7PJaz,Pleure pas,1,168235,0,2015-11-06,0.285,0.379,5,-11.627,0,0.0473,0.991,0.314,0.241,0.294,83.4,1,2015.0
6CJR1omJxL0W06aLoPyA4i,Enfin le printemps,1,140849,0,2015-11-06,0.542,0.174,0,-11.087,1,0.055,0.92,0.0,0.32,0.559,62.997,4,2015.0
5msIFarybyFPZOTzd6jgsg,Le prisonnier de la tour,0,191974,0,2015-11-06,0.406,0.167,11,-12.888,1,0.0468,0.975,3.6e-05,0.221,0.515,90.719,3,2015.0
5eSb2d6aWdcHam7vi5w3xD,Les flonflons du bal (Live),1,148731,0,2015-11-06,0.441,0.372,2,-12.639,1,0.0744,0.83,0.0,0.773,0.604,113.955,4,2015.0
1vNCZWyJDNx8qlHq2lF1x3,Jérusalem,1,237952,0,2015-11-06,0.325,0.205,2,-14.514,0,0.0339,0.899,0.0,0.106,0.27,108.626,4,2015.0
6cs0dNncJCZmxMeMq7xDiB,Mea culpa,1,183451,0,2015-11-06,0.468,0.209,2,-12.741,0,0.0394,0.909,0.0,0.371,0.301,69.283,4,2015.0
2EvU5Dafs3U8tW5va9T42Q,Ride Away - Remastered 2015,14,207573,0,2015-10-23,0.52,0.411,9,-12.411,1,0.0315,0.786,0.0012,0.146,0.35,120.29,4,2015.0
0r1G7KayplgQNxtYCFVdEn,She Cheats On Me - Remastered 2015,6,169133,0,2015-10-23,0.531,0.699,0,-8.194,1,0.0309,0.179,2.81e-05,0.1,0.517,112.888,4,2015.0
3mQIxdBrMkodx4ebTq7i1e,I’ve Been Loving You Too Long - Remastered 2015,4,218173,0,2015-10-23,0.528,0.426,9,-9.203,1,0.0279,0.809,0.163,0.169,0.417,126.629,3,2015.0
2rdVCNThL8kxzsRzusmt5t,Até Quem Sabe,49,157333,0,2015-11-06,0.568,0.305,9,-11.53,1,0.0294,0.925,0.0271,0.1,0.3,88.096,4,2015.0
2mlRlAHjO5ia4ALDME6hOp,Two Years of Torture - 2016 Mono Remaster,14,205439,0,2016-09-23,0.491,0.318,10,-11.456,1,0.043,0.698,1.65e-06,0.101,0.448,77.294,4,2016.0
4FRFwdjDKCD0of1vLLeCoE,Si Nos Dejan,49,182520,0,2013-04-29,0.66,0.126,4,-20.222,1,0.043,0.85,0.0,0.0765,0.548,92.925,4,2013.0
3vJhxpgolFPpep1XTXnO4q,Pristine (2014 - Remaster),0,341533,0,2014-03-12,0.438,0.498,1,-11.123,1,0.0362,0.282,0.0,0.245,0.507,95.957,4,2014.0
0aYP8HPKJKhzI20vE3VCbh,Oasis (2014 - Remaster),0,170093,0,2014-03-12,0.497,0.545,5,-11.745,1,0.0835,0.361,0.00782,0.381,0.405,75.424,4,2014.0
5x1ZM3j45vArYe6JTTBwpx,Midriff (2014 - Remaster),0,200893,0,2014-03-12,0.415,0.561,0,-9.97,1,0.0287,0.507,0.000388,0.326,0.667,81.406,4,2014.0
4BbtPL24NBPFELZDfQAIYz,Tippin' (2014 - Remaster),0,426560,0,2014-03-12,0.568,0.518,5,-9.715,0,0.0436,0.244,0.00254,0.32,0.532,119.105,4,2014.0
3Rw8RuNBCgwh6gNLddmzlp,Turtle Walk (2014 - Remaster),0,322133,0,2014-03-12,0.446,0.346,3,-14.363,1,0.0306,0.71,0.193,0.513,0.517,109.571,4,2014.0
1f6Oc44GZrNSS0Bcr7Eh1A,Late Date (2014 - Remaster),0,220267,0,2014-03-12,0.346,0.616,1,-8.407,1,0.0533,0.291,0.02,0.212,0.316,140.415,4,2014.0
7vnQd31ZtmPkw4nWsHiFCz,"Vuelvo A vivir, Vuelvo A Cantar",43,162627,0,2013-02-22,0.791,0.438,11,-8.462,0,0.0591,0.446,0.000227,0.327,0.951,118.41,4,2013.0
66cURA7Ngk7rkrQ5hI46kL,Pequena y Fragil,55,247867,0,2014-07-21,0.274,0.537,6,-10.043,1,0.0308,0.000309,0.208,0.0479,0.257,107.51,4,2014.0
7HITJdzoEmpQpz5zkdbPqj,Quizas Si Quizas No,50,205587,0,2014-07-21,0.44,0.521,5,-14.85,1,0.0383,0.0231,0.0,0.12,0.55,137.141,4,2014.0
5zT31ATQDC2mrOsclbQvc1,No Me Platiques Mas,47,192973,0,2014-01-01,0.238,0.354,8,-13.016,1,0.0398,0.657,0.0,0.123,0.427,86.994,4,2014.0
6MAKfj1pHMmU3XoTJVT9sg,This Year's Kisses,0,178133,0,2021-02-01,0.612,0.278,1,-11.291,1,0.0371,0.844,0.0,0.137,0.635,130.623,4,2021.0
6vCrhHr8Pdrimz5g81m0r1,Dream Lover - 2006 Remaster,0,151253,0,2020-12-25,0.526,0.609,5,-6.855,1,0.0467,0.7,0.0,0.438,0.722,131.85,4,2020.0
18agWlsQG1ymVILr1leRFF,Dream Lover - 2006 Remaster,0,151253,0,2020-12-25,0.526,0.609,5,-6.855,1,0.0467,0.7,0.0,0.438,0.722,131.85,4,2020.0
0x29lzDxcJqrdrciByY2ra,Pretty Flamingo,3,155307,0,2020-03-13,0.555,0.545,7,-9.368,1,0.0324,0.682,0.0,0.0796,0.727,114.544,4,2020.0
0iqGVnB0ZfcNs7XXNHzktc,Pretty Flamingo,0,155307,0,2018-12-28,0.555,0.545,7,-9.368,1,0.0324,0.682,0.0,0.0796,0.727,114.544,4,2018.0
6wO13Xb3EdHUNixFOEJ0KV,Whole Lot of Shakin' Going On,60,172400,0,2013-05-10,0.377,0.626,0,-9.662,1,0.033,0.832,6.46e-05,0.188,0.678,161.468,4,2013.0
6CUoYVBSmWuIEWZyuUu81R,Let's Make Christmas Mean Something This Year - Pts. 1 & 2,7,391733,0,2017-12-08,0.302,0.332,5,-14.522,1,0.0421,0.234,0.0,0.0463,0.431,174.806,3,2017.0
78OdnOhPOk19xYhGAKgjCO,La belle vie,54,123053,0,2014-11-15,0.198,0.401,7,-9.067,0,0.032,0.789,0.0,0.33,0.251,76.002,4,2014.0
06DunuxORjAQ8R6UVPw4Ru,"Mother - From ""My Left Foot""",6,219733,0,2018-11-16,0.157,0.0293,9,-25.148,0,0.0442,0.957,0.846,0.112,0.0599,75.835,4,2018.0
6966cgOPA1kF13BIoNXp24,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",46,230600,0,2015-08-14,0.54,0.479,3,-10.44,1,0.0353,0.979,0.578,0.161,0.396,111.338,4,2015.0
5RX0rW0SSkc1QOC1sDltUP,Dame Felicidad,48,142639,0,2013-11-13,0.507,0.444,5,-8.8,1,0.0327,0.222,9.39e-06,0.137,0.764,109.471,4,2013.0
4KnjB5h7F90s1yfk3U1RfQ,Te Seguiré (I Will Follow You),53,132533,0,2016-11-18,0.446,0.311,2,-15.094,1,0.0354,0.734,0.0,0.293,0.757,131.335,4,2016.0
3D1Xnj2Q7oh7Vz3RH9fDvC,Nights In White Satin - Single Version,55,265627,0,2014-01-01,0.21,0.346,4,-12.069,0,0.0299,0.252,0.336,0.247,0.22,79.026,4,2014.0
3MKKUXDerbZYgiakyrzjKm,Punchiri Thanjum,41,276252,0,2013-07-01,0.588,0.198,0,-13.095,1,0.0306,0.727,0.0,0.169,0.427,117.096,4,2013.0
1e3pqyiPgPzqnDm8m91x5F,Bapu Gari Bommo,37,280000,0,2013-07-19,0.9,0.771,7,-4.156,1,0.0756,0.221,3.27e-05,0.0727,0.87,112.061,4,2013.0
2WQwk9YwLmwyOgDHa2WiVk,Man Mandira,41,279572,0,2015-07-09,0.478,0.594,4,-9.752,1,0.0413,0.471,0.0,0.0718,0.536,107.636,4,2015.0
6NFAlpTFpLrYBrsFuiloH3,Shiv Tandav Stotram,54,553430,0,2016-03-01,0.531,0.811,2,-5.474,1,0.0418,0.44,0.0,0.195,0.451,149.897,4,2016.0
1T5Q8MLqpSoiuQDvZ2ygkg,Allumer le feu,49,329000,0,2013-01-01,0.5,0.94,11,-7.524,0,0.119,0.00598,9.17e-06,0.344,0.261,139.819,4,2013.0
6UkDJ8X2sdfCRaQpLgwHXf,Que je t'aime,47,202480,0,2013-01-01,0.288,0.716,7,-6.792,0,0.0441,0.227,1.96e-05,0.0852,0.131,150.618,4,2013.0
01JT9PAUZcUTEAL6yDJQ6Z,Quelque chose de Tennessee,46,252267,0,2013-01-01,0.516,0.472,4,-8.593,1,0.0257,0.333,0.0,0.125,0.37,105.708,4,2013.0
66qec4opk3ESgF5SqYlux2,Je te promets,42,274840,0,2013-01-01,0.445,0.239,0,-10.942,1,0.0392,0.646,0.0,0.298,0.133,114.27,4,2013.0
2UblQgNIosduLwH79BNfB8,"Diégo, libre dans sa tête",54,198507,0,2019-10-25,0.226,0.162,7,-13.784,0,0.0325,0.955,0.0144,0.0975,0.0774,100.38,3,2019.0
2XQ00wanrsQOL9djhTQEEY,Ab in den Süden,55,208512,0,2014-01-17,0.751,0.884,5,-3.034,1,0.0358,0.145,0.0,0.398,0.977,81.259,4,2014.0
0laaLjbDTxjObOPdOfCGR1,"Oru Poiyavathu (From ""Jodi"")",42,360962,0,2013-12-29,0.623,0.743,4,-5.288,0,0.036,0.252,1.2e-05,0.0964,0.572,90.009,4,2013.0
4xZqoLPxeIUItAiF16H6Ve,Nila Kaaigiradhu,44,255007,0,2014-08-01,0.497,0.21,2,-14.644,1,0.0306,0.491,0.0,0.156,0.193,94.941,4,2014.0
60J9n7mYcPsunOxSJGjSqW,¿De Quién Temeré? (Dios De Ejércitos),43,259094,0,2015-03-17,0.516,0.659,4,-7.484,1,0.0526,0.365,0.0,0.306,0.355,147.889,4,2015.0
5e9GpOlzxyJtScLcHMD9aL,B-A-B-Y,5,171942,0,2020-03-13,0.735,0.291,8,-12.181,1,0.0446,0.149,0.000221,0.0694,0.563,113.683,4,2020.0
5RmJqSP8jiIXocZX1DqJ49,B-A-B-Y,0,171942,0,2018-12-28,0.735,0.291,8,-12.181,1,0.0446,0.149,0.000221,0.0694,0.563,113.683,4,2018.0
2RvDHSvKghCX03v6w80gBb,Good Lovin',3,200760,0,2020-03-13,0.553,0.57,5,-9.297,1,0.0618,0.356,0.0,0.412,0.699,153.547,4,2020.0
03NSPzlZT6auYThc4GNTBG,Good Lovin',0,200760,0,2018-12-28,0.553,0.57,5,-9.297,1,0.0618,0.356,0.0,0.412,0.699,153.547,4,2018.0
0c89GbbUO3degznx9eYrq0,Once Upon a Time in the West - Main Theme,58,223120,0,2016-08-19,0.123,0.214,2,-10.946,1,0.037,0.836,0.676,0.13,0.0451,90.408,4,2016.0
0VnScN8NLMsNRHh5ZzDn6t,Ride Your Pony (2018 Remaster),4,173125,0,2018-06-29,0.866,0.501,3,-11.024,1,0.127,0.119,8.86e-05,0.0832,0.758,122.597,4,2018.0
0IqVXohbvoTj8zZLvwmzRh,What's Going On,6,232587,0,2021-01-22,0.462,0.823,1,-6.355,0,0.0801,0.435,0.0,0.53,0.782,101.472,4,2021.0
1CjmWC2uHY7qdXHneuL4dz,Got To Give It Up,1,245373,0,2015-12-11,0.818,0.944,11,-4.105,0,0.058,0.15,0.000584,0.363,0.89,122.493,4,2015.0
42A3B2pjAipXtpvfD8K3GZ,Working My Way Back to You,5,108267,0,2020-03-13,0.753,0.942,0,-4.283,1,0.0536,0.0897,0.0,0.102,0.556,125.977,4,2020.0
6dCssZ3dlNqGqWHEckiewP,"December, 1963 (Oh, What a Night) - 2012 Collection Remaster",4,200080,0,2016-12-16,0.676,0.739,1,-6.499,1,0.0284,0.0884,1.21e-06,0.0608,0.94,104.528,4,2016.0
0fpqKUJC5NRRnb5AwuoeBF,Working My Way Back to You,0,108267,0,2018-12-28,0.753,0.942,0,-4.283,1,0.0536,0.0897,0.0,0.102,0.556,125.977,4,2018.0
2RWjugJQW9FQbQeun7CXav,The Night,48,203013,0,2013-01-01,0.436,0.791,0,-7.314,0,0.0595,0.114,0.00788,0.0748,0.567,153.166,4,2013.0
7B22szTT8omMRmpQw6DMqV,Kokomo,70,217787,0,2013-01-01,0.683,0.575,0,-11.857,1,0.0361,0.00912,0.0,0.125,0.935,115.579,4,2013.0
553vcfCtuu2HjrgRESCNpW,Surf's Up - Remastered 2009,5,253760,0,2021-01-22,0.36,0.191,0,-17.041,0,0.0311,0.575,1.9e-06,0.093,0.289,99.1,4,2021.0
0OrdWM6ZAWvU4JctmGxzSo,"Vedrai, vedrai",44,148387,0,2015-05-01,0.324,0.0793,0,-15.315,0,0.0357,0.948,4.01e-06,0.163,0.396,76.303,3,2015.0
0fgdk1043aGX737lH94nzX,Please Don't Tease - 2002 Remaster,31,177893,0,2017-11-10,0.615,0.624,2,-6.43,1,0.0287,0.463,0.0,0.359,0.929,144.938,4,2017.0
56gahGJP4dH0YYrVddgq1H,Dreamin' - 2003 Remaster,20,213907,0,2017-11-10,0.658,0.757,6,-7.836,1,0.027,0.00137,0.000166,0.171,0.878,134.104,4,2017.0
6tOM8X0OvLWynzBQn48Fx4,The Best of Me - 2003 Remaster,17,249053,0,2017-11-10,0.464,0.501,5,-8.945,1,0.0304,0.754,0.000112,0.131,0.239,114.944,4,2017.0
5y5LwIJDcUWovnE89nIEHj,Carrie - 2003 Remaster,15,220467,0,2017-11-10,0.885,0.404,7,-9.539,1,0.0487,0.276,0.000133,0.109,0.568,111.699,4,2017.0
7B5iVVZtF11mhdH0CEGyaI,Stronger Than That - 2003 Remaster,14,279640,0,2017-11-10,0.691,0.9,10,-6.023,0,0.0276,0.00534,0.085,0.0801,0.947,120.024,4,2017.0
5q5Th6lDSJk0cd1i9Ks8ua,It's All in the Game - 2003 Remaster,14,190867,0,2017-11-10,0.449,0.329,2,-10.31,1,0.0285,0.708,2.06e-06,0.224,0.611,108.235,3,2017.0
4TxH5YTe6924BjRC6NtUXP,Daddy's Home - 2003 Remaster,13,173747,0,2017-11-10,0.371,0.37,4,-10.169,1,0.0526,0.911,0.0,0.229,0.341,166.397,3,2017.0
1NlPddDdogkuNUZP3ndYEq,Joanna - 2003 Remaster,11,230547,0,2017-11-10,0.489,0.67,2,-7.716,1,0.0325,0.579,9.02e-06,0.105,0.33,168.072,4,2017.0
6Tp0WM4qG1BHj66NHyZ0xZ,I Just Don't Have the Heart - Instrumental; 2003 Remaster,11,204707,0,2017-11-10,0.664,0.982,11,-5.806,0,0.0474,0.355,2.81e-06,0.221,0.803,123.188,4,2017.0
3C7M9ERiFZS8yhkZOgrh8E,Clear Blue Skies - 2003 Remaster,8,172240,0,2017-11-10,0.745,0.717,4,-7.12,1,0.0309,0.0482,0.5,0.0739,0.966,109.969,4,2017.0
4peBSK8ejqXACirYInCCbx,Travellin' Light - 2004 Remaster,21,155587,0,2017-11-10,0.574,0.28,9,-9.404,1,0.0305,0.766,0.0,0.115,0.428,123.018,4,2017.0
6wVMdWrSEEj6hPI8vvdlf3,Remember Me - 2004 Remaster,11,232347,0,2017-11-10,0.611,0.874,7,-7.054,1,0.0291,0.0989,2.52e-05,0.0793,0.838,91.792,4,2017.0
3CN5QL4RkBLqr87OvgU69N,Always Guaranteed - 2004 Remaster,7,277533,0,2017-11-10,0.625,0.867,6,-6.33,0,0.0337,0.0294,0.000121,0.0399,0.782,122.09,4,2017.0
3HJoXjkXADElAB6zDOSxR1,When the Girl in Your Arms Is the Girl in Your Heart - 2005 Remaster,14,143213,0,2017-11-10,0.453,0.193,4,-11.703,1,0.0298,0.845,3.96e-05,0.159,0.284,83.016,3,2017.0
09Kca8fwdGNmJhkW7gGMEp,We Don't Talk Anymore - 2006 Remaster,15,250933,0,2017-11-10,0.745,0.675,0,-8.398,1,0.0295,0.00134,0.00412,0.195,0.704,111.579,4,2017.0
7zRFHlYqYVOj5PYCTeQSpp,Devil Woman - 2006 Remaster,14,212773,0,2017-11-10,0.726,0.722,7,-7.045,1,0.0389,0.0932,0.0,0.118,0.873,116.419,4,2017.0
0vXzmBPdKRgJPsTP6ISup2,The Twelfth of Never - 2007 Remaster,15,161440,0,2017-11-10,0.391,0.28,5,-10.407,1,0.0281,0.756,5.87e-05,0.158,0.365,82.53,3,2017.0
3ErgYg9XsLdDyvQxYWT8tk,Miss You Nights - 2010 Remaster,17,235307,0,2017-11-10,0.28,0.242,5,-12.649,1,0.0333,0.669,5.23e-06,0.111,0.201,142.436,4,2017.0
01mi8kdneku99A7CgVS1pm,The Minute You're Gone - 2000 Remaster,19,139027,0,2017-11-10,0.386,0.43,7,-7.602,0,0.0333,0.412,0.0,0.144,0.606,86.712,3,2017.0
7zeUzxv4ljIHANVFBQBje7,The Day I Met Marie - 2000 Remaster,19,134680,0,2017-11-10,0.493,0.501,10,-9.905,1,0.0392,0.557,3.41e-05,0.0498,0.44,111.526,4,2017.0
6OHBhTFCZLsthjmvb5Xq8l,Constantly - 2000 Remaster,20,157013,0,2017-11-10,0.408,0.397,0,-9.128,1,0.0267,0.382,0.0,0.504,0.549,84.095,4,2017.0
76k8SMT9ALvTijx3EQiJP0,Creo Estar Soñando,47,162907,0,2013-03-01,0.484,0.327,0,-15.633,1,0.0455,0.966,0.000225,0.111,0.521,177.465,4,2013.0
7DEhefif9nVm2LAMRsquFJ,I Watussi,0,199105,0,2014-12-02,0.723,0.708,0,-8.928,1,0.045,0.0171,5.68e-06,0.61,0.748,148.01,4,2014.0
1C1mdAPHwOJOvrJ3TkgYeT,To Waltz Ton Hamenon Oniron,8,143667,0,2014-12-29,0.332,0.336,2,-14.191,1,0.0353,0.907,0.934,0.13,0.569,181.355,3,2014.0
5PJfFHQbIs1tVcmBsH6bYP,The Waltz,5,186307,0,2014-12-29,0.214,0.191,2,-16.019,0,0.036,0.921,0.955,0.141,0.22,143.161,3,2014.0
46PGIY2jf7xscVHZX8FBRJ,Horos,2,206867,0,2014-12-29,0.306,0.246,2,-13.251,0,0.0345,0.9,0.943,0.112,0.354,116.589,3,2014.0
4cjMYk2KIF15Hyy78nZ0Jf,Enas Palios Anemomilos,0,123733,0,2014-12-29,0.295,0.289,0,-15.984,0,0.0382,0.919,0.929,0.131,0.285,141.363,4,2014.0
0SPlF5KJ7prvnMSXzwVWuE,Nafti Gero Nafti,0,131533,0,2014-12-29,0.317,0.22,0,-9.275,1,0.0277,0.918,4.5e-06,0.143,0.251,105.39,3,2014.0
014qNbnvbsb81Z5GbkvxJq,You Can't Hurry Love,2,167453,0,2015-12-11,0.645,0.778,7,-6.871,0,0.0548,0.356,0.0,0.0947,0.63,96.634,4,2015.0
7rRo16vA1xdyXkhDYMuZ7u,Look Around,3,165467,0,2021-01-22,0.218,0.206,8,-16.009,0,0.0375,0.586,0.408,0.232,0.384,174.645,4,2021.0
1ermxosci1XQQ0TKQ5F366,You Can't Do That - Remastered 2009,20,154893,0,2021-01-22,0.613,0.788,0,-6.251,1,0.0334,0.367,0.0,0.382,0.961,129.158,4,2021.0
0icmsDk2VZtogMojOcBmBy,Get Back - Remastered 2009,25,189387,0,2021-01-22,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,4,2021.0
4snBNKn7vD8PeQDAUJX3rT,I Saw Her Standing There - Remastered 2009,22,173947,0,2021-01-22,0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.114,4,2021.0
0EDMATjyyaPMFr29TPnYMN,Slow Down - Remastered 2009,26,176853,0,2021-01-22,0.494,0.799,0,-7.327,1,0.0628,0.707,4.64e-06,0.313,0.84,168.617,4,2021.0
6AO4AmTDqj59Ua6ryYcVHF,Got To Get You Into My Life - Remastered 2009,20,149240,0,2021-01-22,0.521,0.524,0,-6.135,1,0.0302,0.42,9.27e-06,0.0838,0.712,136.679,4,2021.0
1BDyXgAoGr8nwJyvLo8l0m,Eight Days A Week - Remastered 2015,21,163320,0,2021-01-22,0.635,0.677,9,-5.605,1,0.0316,0.265,0.0,0.215,0.837,138.702,4,2021.0
6EOKwO6WaLal58MSsi6U4W,Eleanor Rigby,61,125227,0,2014-01-01,0.521,0.301,4,-7.118,0,0.0356,0.836,0.0,0.398,0.621,137.382,4,2014.0
1tdltVUBkiBCW1C3yB4zyD,Yellow Submarine,61,159160,0,2014-01-01,0.616,0.636,1,-7.055,1,0.0325,0.208,0.0,0.517,0.654,110.618,4,2014.0
1WoWBzHoXNLCWgUuYV2Ofb,Ese Tipo Soy Yo (Esse Cara Sou Eu),55,273160,0,2018-06-08,0.589,0.424,8,-10.628,1,0.0274,0.204,1.02e-05,0.116,0.474,139.986,4,2018.0
